 


Daily Data Between Two Dates
 ARCADIA (FL)
 USC00080228

Date,TMAX,TMIN,
1913-03-04,87,62,
1913-03-05,81,61,
1913-03-06,79,56,
1913-03-07,79,53,
1913-03-08,80,55,
1913-03-09,82,60,
1913-03-10,89,65,
1913-03-11,87,66,
1913-03-12,89,61,
1913-03-13,89,70,
1913-03-14,88,68,
1913-03-15,88,70,
1913-03-16,78,61,
1913-03-17,63,56,
1913-03-18,68,60,
1913-03-19,80,62,
1913-03-20,88,65,
1913-03-21,90,70,
1913-03-22,87,65,
1913-03-23,87,70,
1913-03-24,85,69,
1913-03-25,88,69,
1913-03-26,89,70,
1913-03-27,83,67,
1913-03-28,77,57,
1913-03-29,82,65,
1913-03-30,85,66,
1913-03-31,83,68,
1913-04-01,87,55,
1913-04-02,88,61,
1913-04-03,89,66,
1913-04-04,90,70,
1913-04-05,85,66,
1913-04-06,79,63,
1913-04-07,81,56,
1913-04-08,82,61,
1913-04-09,85,68,
1913-04-10,88,65,
1913-04-11,88,65,
1913-04-12,79,69,
1913-04-13,76,64,
1913-04-14,74,53,
1913-04-15,73,54,
1913-04-16,78,55,
1913-04-17,83,53,
1913-04-18,86,55,
1913-04-19,88,56,
1913-04-20,89,61,
1913-04-21,84,65,
1913-04-22,80,63,
1913-04-23,83,62,
1913-04-24,83,61,
1913-04-25,88,61,
1913-04-26,88,60,
1913-04-27,79,64,
1913-04-28,80,45,
1913-04-29,83,56,
1913-04-30,84,52,
1913-05-01,85,58,
1913-05-02,87,63,
1913-05-03,88,57,
1913-05-04,92,67,
1913-05-05,94,62,
1913-05-06,91,64,
1913-05-07,90,65,
1913-05-08,92,65,
1913-05-09,87,62,
1913-05-10,89,60,
1913-05-11,89,65,
1913-05-12,88,60,
1913-05-13,82,M,
1913-05-14,88,63,
1913-05-15,89,65,
1913-05-16,92,62,
1913-05-17,90,70,
1913-05-18,91,65,
1913-05-19,94,64,
1913-05-20,97,65,
1913-05-21,89,M,
1913-05-22,92,60,
1913-05-23,91,M,
1913-05-24,84,70,
1913-05-25,81,70,
1913-05-26,92,69,
1913-05-27,91,72,
1913-05-28,90,73,
1913-05-29,92,65,
1913-05-30,96,67,
1913-05-31,97,65,
1913-06-01,96,67,
1913-06-02,93,61,
1913-06-03,97,70,
1913-06-04,93,70,
1913-06-05,88,71,
1913-06-06,88,74,
1913-06-07,91,75,
1913-06-08,96,75,
1913-06-09,92,75,
1913-06-10,90,71,
1913-06-11,90,72,
1913-06-12,83,68,
1913-06-13,85,65,
1913-06-14,92,67,
1913-06-15,94,66,
1913-06-16,94,64,
1913-06-17,96,67,
1913-06-18,97,68,
1913-06-19,95,70,
1913-06-20,94,71,
1913-06-21,97,69,
1913-06-22,98,72,
1913-06-23,90,73,
1913-06-24,90,73,
1913-06-25,94,72,
1913-06-26,93,76,
1913-06-27,92,76,
1913-06-28,90,74,
1913-06-29,89,70,
1913-06-30,90,70,
1913-07-01,91,73,
1913-07-02,91,71,
1913-07-03,94,71,
1913-07-04,94,70,
1913-07-05,95,70,
1913-07-06,92,72,
1913-07-07,90,71,
1913-07-08,92,71,
1913-07-09,92,72,
1913-07-10,95,67,
1913-07-11,96,72,
1913-07-12,93,71,
1913-07-13,94,70,
1913-07-14,91,68,
1913-07-15,92,70,
1913-07-16,93,69,
1913-07-17,94,70,
1913-07-18,91,71,
1913-07-19,93,72,
1913-07-20,92,74,
1913-07-21,92,71,
1913-07-22,95,71,
1913-07-23,96,72,
1913-07-24,94,72,
1913-07-25,95,69,
1913-07-26,92,69,
1913-07-27,93,72,
1913-07-28,93,70,
1913-07-29,94,71,
1913-07-30,95,72,
1913-07-31,93,70,
1913-08-01,93,70,
1913-08-02,80,70,
1913-08-03,79,72,
1913-08-04,85,73,
1913-08-05,88,74,
1913-08-06,83,72,
1913-08-07,88,71,
1913-08-08,92,72,
1913-08-09,91,74,
1913-08-10,90,73,
1913-08-11,85,72,
1913-08-12,92,69,
1913-08-13,93,70,
1913-08-14,92,73,
1913-08-15,95,75,
1913-08-16,95,75,
1913-08-17,89,75,
1913-08-18,90,73,
1913-08-19,89,73,
1913-08-20,92,72,
1913-08-21,92,72,
1913-08-22,87,69,
1913-08-23,88,64,
1913-08-24,78,71,
1913-08-25,79,73,
1913-08-26,90,72,
1913-08-27,91,75,
1913-08-28,89,72,
1913-08-29,90,72,
1913-08-30,91,70,
1913-08-31,90,71,
1913-09-01,90,71,
1913-09-02,91,68,
1913-09-03,90,73,
1913-09-04,90,72,
1913-09-05,83,73,
1913-09-06,86,73,
1913-09-07,88,74,
1913-09-08,88,75,
1913-09-09,90,M,
1913-09-10,90,71,
1913-09-11,85,71,
1913-09-12,86,74,
1913-09-13,90,68,
1913-09-14,90,71,
1913-09-15,92,72,
1913-09-16,91,72,
1913-09-17,91,75,
1913-09-18,92,75,
1913-09-19,91,72,
1913-09-20,89,74,
1913-09-21,84,71,
1913-09-22,81,61,
1913-09-23,85,65,
1913-09-24,89,70,
1913-09-25,85,71,
1913-09-26,90,72,
1913-09-27,89,73,
1913-09-28,89,72,
1913-09-29,90,71,
1913-09-30,91,68,
1913-10-01,91,68,
1913-10-02,89,67,
1913-10-03,85,69,
1913-10-04,87,59,
1913-10-05,87,61,
1913-10-06,87,61,
1913-10-07,85,60,
1913-10-08,88,61,
1913-10-09,89,63,
1913-10-10,91,65,
1913-10-11,91,67,
1913-10-12,86,66,
1913-10-13,84,69,
1913-10-14,83,60,
1913-10-15,83,60,
1913-10-16,84,56,
1913-10-17,85,53,
1913-10-18,85,55,
1913-10-19,85,60,
1913-10-20,78,65,
1913-10-21,66,50,
1913-10-22,74,48,
1913-10-23,83,68,
1913-10-24,85,70,
1913-10-25,78,58,
1913-10-26,78,50,
1913-10-27,81,65,
1913-10-28,76,68,
1913-10-29,77,70,
1913-10-30,76,65,
1913-10-31,77,62,
1913-11-01,78,61,
1913-11-02,79,68,
1913-11-03,83,66,
1913-11-04,82,61,
1913-11-05,82,63,
1913-11-06,79,68,
1913-11-07,85,67,
1913-11-08,76,65,
1913-11-09,71,56,
1913-11-10,71,41,
1913-11-11,64,52,
1913-11-12,70,50,
1913-11-13,73,58,
1913-11-14,79,60,
1913-11-15,80,58,
1913-11-16,80,56,
1913-11-17,80,52,
1913-11-18,77,53,
1913-11-19,78,55,
1913-11-20,79,60,
1913-11-21,83,58,
1913-11-22,83,65,
1913-11-23,80,64,
1913-11-24,81,63,
1913-11-25,79,56,
1913-11-26,78,61,
1913-11-27,80,58,
1913-11-28,86,67,
1913-11-29,80,66,
1913-11-30,81,57,
1913-12-01,83,65,
1913-12-02,80,56,
1913-12-03,74,56,
1913-12-04,69,61,
1913-12-05,75,56,
1913-12-06,81,48,
1913-12-07,82,60,
1913-12-08,69,53,
1913-12-09,69,46,
1913-12-10,71,46,
1913-12-11,68,45,
1913-12-12,71,39,
1913-12-13,74,48,
1913-12-14,77,51,
1913-12-15,78,50,
1913-12-16,78,61,
1913-12-17,78,59,
1913-12-18,77,61,
1913-12-19,78,50,
1913-12-20,73,61,
1913-12-21,77,64,
1913-12-22,73,63,
1913-12-23,75,69,
1913-12-24,76,70,
1913-12-25,74,63,
1913-12-26,65,55,
1913-12-27,66,41,
1913-12-28,75,55,
1913-12-29,86,60,
1913-12-30,M,60,
1913-12-31,66,50,
1914-01-01,67,45,
1914-01-02,73,50,
1914-01-03,70,56,
1914-01-04,60,41,
1914-01-05,62,38,
1914-01-06,60,40,
1914-01-07,62,42,
1914-01-08,61,38,
1914-01-09,78,42,
1914-01-10,80,67,
1914-01-11,73,M,
1914-01-12,68,47,
1914-01-13,65,51,
1914-01-14,70,46,
1914-01-15,69,39,
1914-01-16,76,49,
1914-01-17,72,62,
1914-01-18,72,48,
1914-01-19,75,43,
1914-01-20,77,46,
1914-01-21,80,45,
1914-01-22,66,51,
1914-01-23,76,60,
1914-01-24,81,M,
1914-01-25,74,50,
1914-01-26,68,53,
1914-01-27,75,47,
1914-01-28,78,53,
1914-01-29,82,64,
1914-01-30,85,67,
1914-01-31,73,63,
1914-02-01,70,51,
1914-02-02,77,60,
1914-02-03,77,64,
1914-02-04,79,60,
1914-02-05,80,57,
1914-02-06,82,M,
1914-02-07,82,70,
1914-02-08,70,59,
1914-02-09,71,51,
1914-02-10,80,M,
1914-02-11,68,56,
1914-02-12,78,51,
1914-02-13,84,61,
1914-02-14,74,62,
1914-02-15,63,47,
1914-02-16,66,40,
1914-02-17,72,40,
1914-02-18,80,48,
1914-02-19,83,60,
1914-02-20,78,67,
1914-02-21,68,55,
1914-02-22,73,43,
1914-02-23,77,M,
1914-02-24,82,50,
1914-02-25,78,57,
1914-02-26,71,50,
1914-02-27,71,37,
1914-02-28,74,55,
1914-03-01,71,55,
1914-03-02,58,43,
1914-03-03,67,30,
1914-03-04,77,40,
1914-03-05,72,40,
1914-03-06,72,54,
1914-03-07,69,41,
1914-03-08,63,50,
1914-03-09,65,38,
1914-03-10,73,36,
1914-03-11,80,47,
1914-03-12,80,50,
1914-03-13,69,54,
1914-03-14,75,50,
1914-03-15,76,53,
1914-03-16,78,51,
1914-03-17,87,47,
1914-03-18,79,46,
1914-03-19,84,46,
1914-03-20,82,48,
1914-03-21,83,59,
1914-03-22,76,M,
1914-03-23,64,42,
1914-03-24,78,51,
1914-03-25,83,60,
1914-03-26,82,62,
1914-03-27,85,61,
1914-03-28,87,64,
1914-03-29,88,57,
1914-03-30,87,59,
1914-03-31,88,56,
1914-04-01,86,57,
1914-04-02,84,66,
1914-04-03,85,66,
1914-04-04,83,61,
1914-04-05,75,66,
1914-04-06,72,66,
1914-04-07,84,65,
1914-04-08,85,58,
1914-04-09,81,61,
1914-04-10,75,60,
1914-04-11,85,55,
1914-04-12,83,62,
1914-04-13,85,67,
1914-04-14,85,68,
1914-04-15,77,65,
1914-04-16,81,51,
1914-04-17,85,56,
1914-04-18,85,61,
1914-04-19,88,65,
1914-04-20,86,66,
1914-04-21,84,51,
1914-04-22,88,61,
1914-04-23,88,63,
1914-04-24,88,61,
1914-04-25,86,60,
1914-04-26,90,65,
1914-04-27,92,62,
1914-04-28,93,63,
1914-04-29,92,59,
1914-04-30,93,61,
1914-05-01,90,63,
1914-05-02,91,61,
1914-05-03,91,69,
1914-05-04,89,65,
1914-05-05,90,66,
1914-05-06,92,62,
1914-05-07,93,67,
1914-05-08,91,69,
1914-05-09,84,69,
1914-05-10,91,65,
1914-05-11,90,57,
1914-05-12,92,65,
1914-05-13,92,72,
1914-05-14,92,66,
1914-05-15,85,69,
1914-05-16,89,68,
1914-05-17,89,72,
1914-05-18,89,70,
1914-05-19,84,70,
1914-05-20,82,71,
1914-05-21,86,63,
1914-05-22,88,62,
1914-05-23,90,67,
1914-05-24,90,73,
1914-05-25,93,70,
1914-05-26,91,72,
1914-05-27,89,70,
1914-05-28,91,69,
1914-05-29,91,67,
1914-05-30,93,65,
1914-05-31,91,66,
1914-06-01,90,70,
1914-06-02,94,71,
1914-06-03,91,71,
1914-06-04,92,68,
1914-06-05,94,66,
1914-06-06,95,68,
1914-06-07,93,65,
1914-06-08,95,67,
1914-06-09,91,69,
1914-06-10,93,68,
1914-06-11,93,69,
1914-06-12,92,70,
1914-06-13,95,71,
1914-06-14,94,69,
1914-06-15,93,70,
1914-06-16,94,70,
1914-06-17,93,74,
1914-06-18,93,70,
1914-06-19,92,70,
1914-06-20,92,69,
1914-06-21,96,68,
1914-06-22,93,69,
1914-06-23,95,70,
1914-06-24,97,71,
1914-06-25,97,71,
1914-06-26,95,69,
1914-06-27,93,72,
1914-06-28,92,72,
1914-06-29,92,68,
1914-06-30,92,70,
1914-07-01,92,71,
1914-07-02,90,71,
1914-07-03,89,72,
1914-07-04,92,71,
1914-07-05,88,72,
1914-07-06,92,72,
1914-07-07,90,70,
1914-07-08,92,69,
1914-07-09,89,70,
1914-07-10,92,70,
1914-07-11,95,69,
1914-07-12,97,70,
1914-07-13,95,72,
1914-07-14,94,71,
1914-07-15,95,72,
1914-07-16,95,70,
1914-07-17,94,69,
1914-07-18,96,71,
1914-07-19,95,73,
1914-07-20,96,73,
1914-07-21,92,75,
1914-07-22,90,70,
1914-07-23,93,71,
1914-07-24,93,73,
1914-07-25,95,72,
1914-07-26,95,69,
1914-07-27,97,71,
1914-07-28,94,71,
1914-07-29,92,72,
1914-07-30,93,70,
1914-07-31,94,69,
1914-08-01,95,72,
1914-08-02,94,70,
1914-08-03,95,70,
1914-08-04,94,71,
1914-08-05,97,72,
1914-08-06,98,72,
1914-08-07,93,70,
1914-08-08,90,71,
1914-08-09,93,73,
1914-08-10,92,71,
1914-08-11,93,71,
1914-08-12,93,71,
1914-08-13,93,75,
1914-08-14,94,71,
1914-08-15,97,71,
1914-08-16,98,72,
1914-08-17,97,70,
1914-08-18,96,70,
1914-08-19,93,70,
1914-08-20,93,72,
1914-08-21,92,70,
1914-08-22,91,71,
1914-08-23,93,70,
1914-08-24,92,72,
1914-08-25,93,71,
1914-08-26,92,71,
1914-08-27,95,71,
1914-08-28,96,72,
1914-08-29,96,71,
1914-08-30,97,72,
1914-08-31,97,73,
1914-09-01,94,71,
1914-09-02,92,71,
1914-09-03,92,70,
1914-09-04,92,71,
1914-09-05,90,70,
1914-09-06,91,71,
1914-09-07,88,71,
1914-09-08,93,72,
1914-09-09,93,69,
1914-09-10,89,71,
1914-09-11,85,65,
1914-09-12,95,67,
1914-09-13,94,69,
1914-09-14,92,69,
1914-09-15,89,68,
1914-09-16,89,67,
1914-09-17,93,65,
1914-09-18,90,69,
1914-09-19,93,71,
1914-09-20,87,70,
1914-09-21,87,70,
1914-09-22,86,70,
1914-09-23,87,70,
1914-09-24,90,70,
1914-09-25,88,72,
1914-09-26,85,69,
1914-09-27,88,70,
1914-09-28,91,72,
1914-09-29,88,71,
1914-09-30,89,69,
1914-10-01,89,66,
1914-10-02,86,69,
1914-10-03,80,71,
1914-10-04,88,70,
1914-10-05,90,69,
1914-10-06,91,73,
1914-10-07,90,69,
1914-10-08,89,67,
1914-10-09,88,68,
1914-10-10,89,67,
1914-10-11,87,68,
1914-10-12,89,65,
1914-10-13,89,65,
1914-10-14,92,67,
1914-10-15,83,71,
1914-10-16,79,69,
1914-10-17,75,59,
1914-10-18,85,54,
1914-10-19,84,60,
1914-10-20,86,66,
1914-10-21,85,65,
1914-10-22,87,67,
1914-10-23,87,65,
1914-10-24,89,69,
1914-10-25,86,69,
1914-10-26,89,71,
1914-10-27,78,68,
1914-10-28,79,55,
1914-10-29,80,54,
1914-10-30,81,56,
1914-10-31,82,58,
1914-11-01,84,55,
1914-11-02,84,56,
1914-11-03,84,56,
1914-11-04,85,57,
1914-11-05,80,65,
1914-11-06,83,65,
1914-11-07,79,65,
1914-11-08,82,64,
1914-11-09,80,59,
1914-11-10,76,56,
1914-11-11,79,54,
1914-11-12,76,57,
1914-11-13,80,61,
1914-11-14,75,67,
1914-11-15,85,65,
1914-11-16,82,60,
1914-11-17,73,55,
1914-11-18,80,53,
1914-11-19,75,58,
1914-11-20,61,45,
1914-11-21,58,30,
1914-11-22,65,40,
1914-11-23,75,43,
1914-11-24,79,50,
1914-11-25,78,57,
1914-11-26,76,55,
1914-11-27,79,49,
1914-11-28,82,63,
1914-11-29,76,68,
1914-11-30,81,66,
1914-12-01,83,61,
1914-12-02,81,65,
1914-12-03,84,66,
1914-12-04,83,62,
1914-12-05,74,60,
1914-12-06,70,50,
1914-12-07,72,47,
1914-12-08,80,55,
1914-12-09,69,58,
1914-12-10,69,54,
1914-12-11,64,44,
1914-12-12,63,35,
1914-12-13,78,43,
1914-12-14,73,52,
1914-12-15,58,46,
1914-12-16,64,48,
1914-12-17,70,54,
1914-12-18,73,55,
1914-12-19,80,61,
1914-12-20,85,63,
1914-12-21,83,64,
1914-12-22,81,60,
1914-12-23,80,53,
1914-12-24,84,59,
1914-12-25,85,61,
1914-12-26,80,60,
1914-12-27,68,57,
1914-12-28,72,53,
1914-12-29,85,64,
1914-12-30,76,64,
1914-12-31,68,60,
1915-01-01,68,53,
1915-01-02,66,44,
1915-01-03,71,44,
1915-01-04,74,52,
1915-01-05,71,60,
1915-01-06,80,64,
1915-01-07,76,55,
1915-01-08,73,47,
1915-01-09,65,56,
1915-01-10,69,52,
1915-01-11,71,59,
1915-01-12,69,55,
1915-01-13,64,42,
1915-01-14,66,37,
1915-01-15,67,44,
1915-01-16,72,54,
1915-01-17,81,61,
1915-01-18,78,66,
1915-01-19,75,56,
1915-01-20,62,51,
1915-01-21,63,40,
1915-01-22,73,45,
1915-01-23,78,55,
1915-01-24,76,66,
1915-01-25,73,61,
1915-01-26,71,57,
1915-01-27,71,57,
1915-01-28,70,55,
1915-01-29,70,45,
1915-01-30,75,50,
1915-01-31,80,57,
1915-02-01,86,65,
1915-02-02,76,58,
1915-02-03,69,52,
1915-02-04,70,39,
1915-02-05,77,56,
1915-02-06,73,61,
1915-02-07,68,51,
1915-02-08,64,39,
1915-02-09,65,37,
1915-02-10,69,41,
1915-02-11,71,47,
1915-02-12,75,48,
1915-02-13,75,52,
1915-02-14,77,56,
1915-02-15,82,55,
1915-02-16,76,63,
1915-02-17,68,57,
1915-02-18,71,42,
1915-02-19,72,51,
1915-02-20,74,50,
1915-02-21,75,55,
1915-02-22,77,57,
1915-02-23,70,61,
1915-02-24,79,60,
1915-02-25,68,48,
1915-02-26,70,43,
1915-02-27,78,44,
1915-02-28,75,56,
1915-03-01,72,50,
1915-03-02,74,41,
1915-03-03,72,53,
1915-03-04,79,58,
1915-03-05,76,66,
1915-03-06,74,48,
1915-03-07,70,46,
1915-03-08,66,43,
1915-03-09,66,38,
1915-03-10,71,38,
1915-03-11,77,43,
1915-03-12,74,53,
1915-03-13,71,54,
1915-03-14,64,58,
1915-03-15,65,46,
1915-03-16,68,47,
1915-03-17,62,40,
1915-03-18,70,36,
1915-03-19,73,52,
1915-03-20,80,48,
1915-03-21,70,52,
1915-03-22,65,48,
1915-03-23,58,37,
1915-03-24,65,42,
1915-03-25,72,35,
1915-03-26,78,42,
1915-03-27,81,50,
1915-03-28,79,45,
1915-03-29,81,51,
1915-03-30,84,51,
1915-03-31,86,53,
1915-04-01,M,M,
1915-04-02,M,M,
1915-04-03,M,M,
1915-04-04,M,M,
1915-04-05,M,M,
1915-04-06,M,M,
1915-04-07,M,M,
1915-04-08,M,M,
1915-04-09,M,M,
1915-04-10,M,M,
1915-04-11,M,M,
1915-04-12,M,M,
1915-04-13,M,M,
1915-04-14,M,M,
1915-04-15,M,M,
1915-04-16,M,M,
1915-04-17,M,M,
1915-04-18,M,M,
1915-04-19,M,M,
1915-04-20,M,M,
1915-04-21,M,M,
1915-04-22,M,M,
1915-04-23,M,M,
1915-04-24,M,M,
1915-04-25,M,M,
1915-04-26,M,M,
1915-04-27,M,M,
1915-04-28,M,M,
1915-04-29,M,M,
1915-04-30,M,M,
1915-05-01,M,M,
1915-05-02,M,M,
1915-05-03,M,M,
1915-05-04,M,M,
1915-05-05,M,M,
1915-05-06,M,M,
1915-05-07,M,M,
1915-05-08,M,M,
1915-05-09,M,M,
1915-05-10,M,M,
1915-05-11,M,M,
1915-05-12,M,M,
1915-05-13,M,M,
1915-05-14,M,M,
1915-05-15,M,M,
1915-05-16,M,M,
1915-05-17,M,M,
1915-05-18,M,M,
1915-05-19,M,M,
1915-05-20,M,M,
1915-05-21,M,M,
1915-05-22,M,M,
1915-05-23,M,M,
1915-05-24,M,M,
1915-05-25,M,M,
1915-05-26,M,M,
1915-05-27,M,M,
1915-05-28,M,M,
1915-05-29,M,M,
1915-05-30,M,M,
1915-05-31,M,M,
1915-06-01,M,M,
1915-06-02,M,M,
1915-06-03,M,M,
1915-06-04,M,M,
1915-06-05,M,M,
1915-06-06,M,M,
1915-06-07,M,M,
1915-06-08,M,M,
1915-06-09,M,M,
1915-06-10,M,M,
1915-06-11,M,M,
1915-06-12,M,M,
1915-06-13,M,M,
1915-06-14,M,M,
1915-06-15,M,M,
1915-06-16,M,M,
1915-06-17,M,M,
1915-06-18,M,M,
1915-06-19,M,M,
1915-06-20,93,68,
1915-06-21,95,67,
1915-06-22,100,70,
1915-06-23,97,73,
1915-06-24,94,70,
1915-06-25,95,70,
1915-06-26,93,68,
1915-06-27,97,70,
1915-06-28,96,71,
1915-06-29,96,71,
1915-06-30,94,73,
1915-07-01,96,73,
1915-07-02,97,71,
1915-07-03,97,70,
1915-07-04,96,73,
1915-07-05,97,71,
1915-07-06,96,73,
1915-07-07,96,71,
1915-07-08,96,73,
1915-07-09,94,73,
1915-07-10,93,73,
1915-07-11,94,71,
1915-07-12,96,71,
1915-07-13,92,72,
1915-07-14,94,71,
1915-07-15,96,72,
1915-07-16,95,73,
1915-07-17,93,M,
1915-07-18,92,72,
1915-07-19,92,72,
1915-07-20,92,72,
1915-07-21,91,71,
1915-07-22,91,72,
1915-07-23,79,73,
1915-07-24,83,70,
1915-07-25,92,71,
1915-07-26,92,70,
1915-07-27,88,73,
1915-07-28,89,73,
1915-07-29,88,75,
1915-07-30,94,73,
1915-07-31,92,75,
1915-08-01,91,71,
1915-08-02,89,74,
1915-08-03,94,76,
1915-08-04,95,76,
1915-08-05,92,71,
1915-08-06,91,74,
1915-08-07,90,72,
1915-08-08,94,71,
1915-08-09,92,72,
1915-08-10,94,73,
1915-08-11,96,84,
1915-08-12,98,M,
1915-08-13,95,83,
1915-08-14,90,73,
1915-08-15,92,74,
1915-08-16,93,75,
1915-08-17,95,77,
1915-08-18,97,72,
1915-08-19,97,74,
1915-08-20,90,72,
1915-08-21,98,70,
1915-08-22,97,70,
1915-08-23,97,70,
1915-08-24,97,67,
1915-08-25,98,71,
1915-08-26,90,74,
1915-08-27,96,71,
1915-08-28,97,68,
1915-08-29,98,67,
1915-08-30,98,68,
1915-08-31,95,71,
1915-09-01,92,69,
1915-09-02,90,72,
1915-09-03,86,72,
1915-09-04,87,74,
1915-09-05,90,76,
1915-09-06,96,72,
1915-09-07,92,74,
1915-09-08,91,70,
1915-09-09,91,68,
1915-09-10,92,69,
1915-09-11,93,72,
1915-09-12,93,71,
1915-09-13,93,70,
1915-09-14,88,69,
1915-09-15,88,70,
1915-09-16,88,72,
1915-09-17,90,75,
1915-09-18,91,73,
1915-09-19,91,72,
1915-09-20,92,69,
1915-09-21,95,70,
1915-09-22,95,70,
1915-09-23,94,70,
1915-09-24,92,72,
1915-09-25,90,73,
1915-09-26,90,71,
1915-09-27,88,72,
1915-09-28,90,72,
1915-09-29,90,74,
1915-09-30,94,75,
1915-10-01,M,M,
1915-10-02,M,M,
1915-10-03,M,M,
1915-10-04,M,M,
1915-10-05,M,M,
1915-10-06,M,M,
1915-10-07,M,M,
1915-10-08,M,M,
1915-10-09,M,M,
1915-10-10,M,M,
1915-10-11,M,M,
1915-10-12,M,M,
1915-10-13,M,M,
1915-10-14,M,M,
1915-10-15,M,M,
1915-10-16,M,M,
1915-10-17,M,M,
1915-10-18,M,M,
1915-10-19,M,M,
1915-10-20,M,M,
1915-10-21,M,M,
1915-10-22,M,M,
1915-10-23,M,M,
1915-10-24,M,M,
1915-10-25,M,M,
1915-10-26,M,M,
1915-10-27,M,M,
1915-10-28,M,M,
1915-10-29,M,M,
1915-10-30,M,M,
1915-10-31,M,M,
1915-11-01,M,M,
1915-11-02,M,M,
1915-11-03,M,M,
1915-11-04,M,M,
1915-11-05,82,72,
1915-11-06,84,54,
1915-11-07,M,M,
1915-11-08,M,M,
1915-11-09,84,52,
1915-11-10,85,57,
1915-11-11,85,59,
1915-11-12,86,64,
1915-11-13,79,60,
1915-11-14,88,M,
1915-11-15,88,59,
1915-11-16,76,M,
1915-11-17,76,62,
1915-11-18,85,68,
1915-11-19,77,63,
1915-11-20,72,48,
1915-11-21,M,44,
1915-11-22,79,44,
1915-11-23,82,51,
1915-11-24,80,54,
1915-11-25,M,M,
1915-11-26,80,54,
1915-11-27,M,M,
1915-11-28,85,M,
1915-11-29,M,M,
1915-11-30,85,39,
1915-12-01,72,37,
1915-12-02,74,47,
1915-12-03,68,43,
1915-12-04,73,35,
1915-12-05,M,M,
1915-12-06,76,40,
1915-12-07,73,54,
1915-12-08,65,55,
1915-12-09,71,54,
1915-12-10,72,40,
1915-12-11,78,53,
1915-12-12,78,M,
1915-12-13,M,43,
1915-12-14,64,35,
1915-12-15,72,30,
1915-12-16,77,42,
1915-12-17,82,56,
1915-12-18,73,63,
1915-12-19,M,M,
1915-12-20,73,54,
1915-12-21,56,M,
1915-12-22,55,38,
1915-12-23,66,33,
1915-12-24,74,37,
1915-12-25,81,M,
1915-12-26,M,M,
1915-12-27,M,36,
1915-12-28,83,47,
1915-12-29,76,64,
1915-12-30,79,66,
1915-12-31,78,55,
1916-01-01,80,54,
1916-01-02,80,54,
1916-01-03,82,55,
1916-01-04,75,59,
1916-01-05,78,58,
1916-01-06,83,56,
1916-01-07,81,56,
1916-01-08,77,56,
1916-01-09,75,54,
1916-01-10,79,55,
1916-01-11,82,53,
1916-01-12,81,60,
1916-01-13,84,57,
1916-01-14,76,61,
1916-01-15,80,53,
1916-01-16,75,60,
1916-01-17,82,55,
1916-01-18,68,50,
1916-01-19,70,42,
1916-01-20,72,53,
1916-01-21,83,64,
1916-01-22,85,62,
1916-01-23,88,64,
1916-01-24,82,58,
1916-01-25,83,61,
1916-01-26,81,57,
1916-01-27,82,52,
1916-01-28,80,59,
1916-01-29,82,59,
1916-01-30,80,57,
1916-01-31,85,55,
1916-02-01,85,55,
1916-02-02,86,61,
1916-02-03,66,47,
1916-02-04,74,41,
1916-02-05,79,54,
1916-02-06,79,54,
1916-02-07,77,52,
1916-02-08,81,54,
1916-02-09,85,56,
1916-02-10,85,55,
1916-02-11,81,60,
1916-02-12,84,61,
1916-02-13,85,45,
1916-02-14,76,55,
1916-02-15,M,M,
1916-02-16,74,42,
1916-02-17,76,40,
1916-02-18,75,39,
1916-02-19,74,38,
1916-02-20,76,35,
1916-02-21,76,45,
1916-02-22,76,45,
1916-02-23,81,46,
1916-02-24,82,49,
1916-02-25,74,45,
1916-02-26,M,40,
1916-02-27,70,40,
1916-02-28,87,36,
1916-02-29,82,49,
1916-03-01,87,55,
1916-03-02,89,64,
1916-03-03,83,65,
1916-03-04,74,38,
1916-03-05,76,31,
1916-03-06,81,31,
1916-03-07,84,54,
1916-03-08,78,57,
1916-03-09,65,39,
1916-03-10,72,34,
1916-03-11,77,48,
1916-03-12,82,34,
1916-03-13,81,49,
1916-03-14,85,48,
1916-03-15,79,49,
1916-03-16,78,39,
1916-03-17,70,29,
1916-03-18,80,33,
1916-03-19,81,41,
1916-03-20,85,42,
1916-03-21,83,46,
1916-03-22,83,48,
1916-03-23,86,61,
1916-03-24,90,54,
1916-03-25,90,54,
1916-03-26,89,56,
1916-03-27,79,53,
1916-03-28,78,49,
1916-03-29,77,48,
1916-03-30,82,46,
1916-03-31,80,49,
1916-04-01,M,M,
1916-04-02,M,M,
1916-04-03,M,M,
1916-04-04,M,M,
1916-04-05,M,M,
1916-04-06,M,M,
1916-04-07,M,M,
1916-04-08,M,M,
1916-04-09,M,M,
1916-04-10,M,M,
1916-04-11,M,M,
1916-04-12,M,M,
1916-04-13,M,M,
1916-04-14,M,M,
1916-04-15,M,M,
1916-04-16,M,M,
1916-04-17,M,M,
1916-04-18,M,M,
1916-04-19,M,M,
1916-04-20,M,M,
1916-04-21,M,M,
1916-04-22,M,M,
1916-04-23,M,M,
1916-04-24,M,M,
1916-04-25,M,M,
1916-04-26,M,M,
1916-04-27,M,M,
1916-04-28,M,M,
1916-04-29,M,M,
1916-04-30,M,M,
1916-05-01,M,M,
1916-05-02,M,M,
1916-05-03,M,M,
1916-05-04,M,M,
1916-05-05,M,M,
1916-05-06,M,M,
1916-05-07,M,M,
1916-05-08,M,M,
